"","cancer_type","agg_level","feature_group_name_proper","value","metric","r"
"7840","bone","99.5.","DNase",3.96825396825397,"Lift of recall",3
"7841","bone","99.5.","non-B DNA",4.76190476190476,"Lift of recall",5
"7842","bone","99.5.","region",3.96825396825397,"Lift of recall",4
"7843","bone","99.5.","TAD",0.793650793650794,"Lift of recall",1
"7844","bone","99.5.","TF",3.96825396825397,"Lift of recall",2
"7845","bone","99.5.","DNase",2.38095238095238,"Lift of recall",3
"7846","bone","99.5.","non-B DNA",6.34920634920635,"Lift of recall",5
"7847","bone","99.5.","region",3.96825396825397,"Lift of recall",4
"7848","bone","99.5.","TAD",0,"Lift of recall",1
"7849","bone","99.5.","TF",1.58730158730159,"Lift of recall",2
"7850","bone","99.5.","DNase",3.17460317460317,"Lift of recall",3
"7851","bone","99.5.","non-B DNA",3.96825396825397,"Lift of recall",5
"7852","bone","99.5.","region",2.38095238095238,"Lift of recall",4
"7853","bone","99.5.","TAD",0,"Lift of recall",1
"7854","bone","99.5.","TF",2.38095238095238,"Lift of recall",2
"7855","bone","99.5.","DNase",3.17460317460317,"Lift of recall",3
"7856","bone","99.5.","non-B DNA",5.55555555555556,"Lift of recall",5
"7857","bone","99.5.","region",3.96825396825397,"Lift of recall",4
"7858","bone","99.5.","TAD",0,"Lift of recall",1
"7859","bone","99.5.","TF",5.55555555555556,"Lift of recall",2
"7860","bone","99.5.","DNase",2.38095238095238,"Lift of recall",3
"7861","bone","99.9.","non-B DNA",3.7037037037037,"Lift of recall",3
"7862","bone","99.9.","region",0,"Lift of recall",1
"7863","bone","99.9.","TAD",0,"Lift of recall",2
"7864","bone","99.9.","TF",3.7037037037037,"Lift of recall",5
"7865","bone","99.9.","DNase",11.1111111111111,"Lift of recall",6
"7866","bone","99.9.","non-B DNA",0,"Lift of recall",3
"7867","bone","99.9.","region",0,"Lift of recall",1
"7868","bone","99.9.","TAD",0,"Lift of recall",2
"7869","bone","99.9.","TF",3.7037037037037,"Lift of recall",5
"7870","bone","99.9.","DNase",3.7037037037037,"Lift of recall",6
"7871","bone","99.9.","non-B DNA",3.7037037037037,"Lift of recall",3
"7872","bone","99.9.","region",0,"Lift of recall",1
"7873","bone","99.9.","TAD",0,"Lift of recall",2
"7874","bone","99.9.","TF",3.7037037037037,"Lift of recall",5
"7875","bone","99.9.","DNase",11.1111111111111,"Lift of recall",6
"7876","bone","99.9.","non-B DNA",0,"Lift of recall",3
"7877","bone","99.9.","region",0,"Lift of recall",1
"7878","bone","99.9.","TAD",0,"Lift of recall",2
"7879","bone","99.9.","TF",3.7037037037037,"Lift of recall",5
"7880","bone","99.9.","DNase",0,"Lift of recall",6
"7881","bone","99.9.","non-B DNA",0,"Lift of recall",3
"7882","bone","99.9.","region",0,"Lift of recall",1
"7883","bone","99.9.","TAD",0,"Lift of recall",2
"7884","bone","99.9.","TF",0,"Lift of recall",5
"7885","bone","99.9.","DNase",0,"Lift of recall",6
"7886","bone","99.9.","non-B DNA",0,"Lift of recall",3
"7887","bone","99.9.","region",0,"Lift of recall",1
"7888","bone","99.9.","TAD",3.7037037037037,"Lift of recall",2
"7889","bone","99.9.","TF",0,"Lift of recall",5
"7890","bone","99.9.","DNase",7.40740740740741,"Lift of recall",6
"7891","bone","99.9.","non-B DNA",3.7037037037037,"Lift of recall",3
"7892","bone","99.9.","region",0,"Lift of recall",1
"7893","bone","99.9.","TAD",0,"Lift of recall",2
"7894","bone","99.9.","TF",3.7037037037037,"Lift of recall",5
"7895","bone","99.9.","DNase",3.7037037037037,"Lift of recall",6
"7896","bone","99.9.","non-B DNA",0,"Lift of recall",3
"7897","bone","99.9.","region",0,"Lift of recall",1
"7898","bone","99.9.","TAD",0,"Lift of recall",2
"7899","bone","99.9.","TF",3.7037037037037,"Lift of recall",5
"7900","bone","99.9.","DNase",7.40740740740741,"Lift of recall",6
"7901","bone","99.9.","non-B DNA",0,"Lift of recall",3
"7902","bone","99.9.","region",0,"Lift of recall",1
"7903","bone","99.9.","TAD",0,"Lift of recall",2
"7904","bone","99.9.","TF",0,"Lift of recall",5
"7905","bone","99.9.","DNase",0,"Lift of recall",6
"7906","bone","99.9.","non-B DNA",0,"Lift of recall",3
"7907","bone","99.9.","region",0,"Lift of recall",1
"7908","bone","99.9.","TAD",0,"Lift of recall",2
"7909","bone","99.9.","TF",3.7037037037037,"Lift of recall",5
"7910","bone","99.9.","DNase",3.7037037037037,"Lift of recall",6
"7911","bone","99.9.","non-B DNA",0,"Lift of recall",3
"7912","bone","99.9.","region",0,"Lift of recall",1
"7913","bone","99.9.","TAD",0,"Lift of recall",2
"7914","bone","99.9.","TF",0,"Lift of recall",5
"7915","bone","99.9.","DNase",7.40740740740741,"Lift of recall",6
"7916","bone","99.9.","non-B DNA",3.7037037037037,"Lift of recall",3
"7917","bone","99.9.","region",0,"Lift of recall",1
"7918","bone","99.9.","TAD",0,"Lift of recall",2
"7919","bone","99.9.","TF",3.7037037037037,"Lift of recall",5
"7920","bone","99.9.","DNase",11.1111111111111,"Lift of recall",6
"7921","bone","99.9.","non-B DNA",0,"Lift of recall",3
"7922","bone","99.9.","region",0,"Lift of recall",1
"7923","bone","99.9.","TAD",3.7037037037037,"Lift of recall",2
"7924","bone","99.9.","TF",0,"Lift of recall",5
"7925","bone","99.9.","DNase",0,"Lift of recall",6
"7926","bone","99.9.","non-B DNA",3.7037037037037,"Lift of recall",3
"7927","bone","99.9.","region",0,"Lift of recall",1
"7928","bone","99.9.","TAD",3.7037037037037,"Lift of recall",2
"7929","bone","99.9.","TF",0,"Lift of recall",5
"7930","bone","99.9.","DNase",7.40740740740741,"Lift of recall",6
"7931","bone","99.9.","non-B DNA",3.7037037037037,"Lift of recall",3
"7932","bone","99.9.","region",0,"Lift of recall",1
"7933","bone","99.9.","TAD",0,"Lift of recall",2
"7934","bone","99.9.","TF",3.7037037037037,"Lift of recall",5
"7935","bone","99.9.","DNase",7.40740740740741,"Lift of recall",6
"7936","bone","99.9.","non-B DNA",0,"Lift of recall",3
"7937","bone","99.9.","region",0,"Lift of recall",1
"7938","bone","99.9.","TAD",3.7037037037037,"Lift of recall",2
"7939","bone","99.9.","TF",0,"Lift of recall",5
"7940","bone","99.9.","DNase",3.7037037037037,"Lift of recall",6
"7941","bone","99.9.","non-B DNA",0,"Lift of recall",3
"7942","bone","99.9.","region",0,"Lift of recall",1
"7943","bone","99.9.","TAD",0,"Lift of recall",2
"7944","bone","99.9.","TF",3.7037037037037,"Lift of recall",5
"7945","bone","99.9.","DNase",3.7037037037037,"Lift of recall",6
"7946","bone","99.9.","non-B DNA",0,"Lift of recall",3
"7947","bone","99.9.","region",0,"Lift of recall",1
"7948","bone","99.9.","TAD",3.7037037037037,"Lift of recall",2
"7949","bone","99.9.","TF",3.7037037037037,"Lift of recall",5
"7950","bone","99.9.","DNase",7.40740740740741,"Lift of recall",6
"7951","bone","99.9.","non-B DNA",11.1111111111111,"Lift of recall",3
"7952","bone","99.9.","region",0,"Lift of recall",1
"7953","bone","99.9.","TAD",3.7037037037037,"Lift of recall",2
"7954","bone","99.9.","TF",3.7037037037037,"Lift of recall",5
"7955","bone","99.9.","DNase",11.1111111111111,"Lift of recall",6
"7956","bone","99.9.","non-B DNA",0,"Lift of recall",3
"7957","bone","99.9.","region",3.7037037037037,"Lift of recall",1
"7958","bone","99.9.","TAD",3.7037037037037,"Lift of recall",2
"7959","bone","99.9.","TF",3.7037037037037,"Lift of recall",5
"7960","bone","99.9.","DNase",0,"Lift of recall",6
"7961","bone","99.9.","non-B DNA",3.7037037037037,"Lift of recall",3
"7962","bone","99.9.","region",0,"Lift of recall",1
"7963","bone","99.9.","TAD",0,"Lift of recall",2
"7964","bone","99.9.","TF",3.7037037037037,"Lift of recall",5
"7965","bone","99.9.","DNase",7.40740740740741,"Lift of recall",6
"7966","bone","99.9.","non-B DNA",3.7037037037037,"Lift of recall",3
"7967","bone","99.9.","region",0,"Lift of recall",1
"7968","bone","99.9.","TAD",0,"Lift of recall",2
"7969","bone","99.9.","TF",0,"Lift of recall",5
"7970","bone","99.9.","DNase",3.7037037037037,"Lift of recall",6
"7971","bone","99.9.","non-B DNA",3.7037037037037,"Lift of recall",3
"7972","bone","99.9.","region",0,"Lift of recall",1
"7973","bone","99.9.","TAD",0,"Lift of recall",2
"7974","bone","99.9.","TF",0,"Lift of recall",5
"7975","bone","99.9.","DNase",3.7037037037037,"Lift of recall",6
"7976","bone","99.9.","non-B DNA",3.7037037037037,"Lift of recall",3
"7977","bone","99.9.","region",0,"Lift of recall",1
"7978","bone","99.9.","TAD",0,"Lift of recall",2
"7979","bone","99.9.","TF",0,"Lift of recall",5
"7980","bone","99.9.","DNase",7.40740740740741,"Lift of recall",6
"7981","bone","99.9.","non-B DNA",0,"Lift of recall",3
"7982","bone","99.9.","region",0,"Lift of recall",1
"7983","bone","99.9.","TAD",0,"Lift of recall",2
"7984","bone","99.9.","TF",0,"Lift of recall",5
"7985","bone","99.9.","DNase",7.40740740740741,"Lift of recall",6
"7986","bone","99.9.","non-B DNA",7.40740740740741,"Lift of recall",3
"7987","bone","99.9.","region",0,"Lift of recall",1
"7988","bone","99.9.","TAD",0,"Lift of recall",2
"7989","bone","99.9.","TF",3.7037037037037,"Lift of recall",5
